city1,city2,dist,vol,avg_fare,largest_carrier,mkt_share,avg_fare_largest_carrier,lowest_fare_carrier,mkt_share_lowest_fare,avg_fare_lowest_carrier
ORD,JAN,677,61.63,$227.34,UA,53.3,$212.66,UA,53.3,$212.66
ORD,JAX,864,385.22,$232.31,UA,45.1,$233.51,AA,26.6,$217.16
ORD,JFK,740,778.80,$197.89,B6,50.8,$183.92,B6,50.8,$183.92
ORD,LAN,179,14.89,$321.00,UA,93.4,$317.06,UA,93.4,$317.06
ORD,LAS,1514,"1,783.37",$211.95,NK,39.0,$130.61,NK,39.0,$130.61
ORD,LAX,1744,"3,493.70",$245.55,AA,37.3,$248.11,NK,10.3,$143.03
ORD,LBB,951,26.09,$300.97,AA,64.6,$284.87,AA,64.6,$284.87
ORD,LCH,869,14.57,$240.96,UA,62.7,$255.68,AA,33.6,$213.18
ORD,LEX,323,115.00,$227.68,UA,54.3,$240.48,AA,41.0,$206.22
ORD,LFT,843,32.83,$237.58,UA,44.0,$252.84,DL,20.9,$204.07
ORD,LGA,733,"5,314.78",$213.64,AA,39.6,$212.52,NK,11.4,$111.88
ORD,LGB,1735,22.07,$252.56,US,70.4,$251.17,DL,20.7,$240.04
ORD,LIT,552,161.20,$231.19,AA,64.5,$224.53,AA,64.5,$224.53
ORD,LNK,466,76.96,$197.69,UA,92.7,$197.08,UA,92.7,$197.08
ORD,LRD,1190,12.50,$315.58,AA,54.8,$283.42,AA,54.8,$283.42
ORD,LSE,215,18.15,$202.40,AA,92.2,$204.33,AA,92.2,$204.33
ORD,LYH,564,15.22,$268.92,US,95.0,$267.89,US,95.0,$267.89
ORD,MAF,1048,15.98,$364.81,UA,55.1,$374.27,AA,42.2,$355.09
ORD,MBS,222,49.46,$248.00,UA,93.4,$246.54,UA,93.4,$246.54
ORD,MCI,403,547.93,$175.74,UA,48.5,$180.81,AA,47.6,$169.60
ORD,MCO,1005,"1,639.57",$209.24,UA,40.4,$230.04,NK,17.3,$125.03
ORD,MDT,594,186.20,$271.95,UA,51.2,$268.06,UA,51.2,$268.06
ORD,MEM,491,256.96,$215.83,DL,41.5,$208.37,DL,41.5,$208.37
ORD,MFE,1238,49.13,$289.74,UA,54.0,$307.88,AA,44.5,$263.56
ORD,MFR,1783,22.28,$358.72,UA,54.2,$366.85,DL,10.7,$291.84
ORD,MGM,673,13.37,$288.71,DL,73.2,$274.37,DL,73.2,$274.37
ORD,MHK,501,33.48,$178.77,AA,99.4,$179.03,AA,99.4,$179.03
ORD,MIA,1197,"1,208.70",$256.14,AA,76.0,$259.01,AA,76.0,$259.01
ORD,MKE,67,37.07,$141.07,UA,82.1,$142.36,AA,17.0,$136.34
ORD,MKG,118,16.52,$112.66,UA,100.0,$112.66,UA,100.0,$112.66
ORD,MLB,1040,21.63,$229.54,DL,66.3,$228.22,US,29.2,$221.57
ORD,MLI,139,10.22,$200.03,UA,55.3,$203.29,AA,42.6,$201.77
ORD,MLU,691,15.33,$219.13,DL,48.2,$218.88,AA,26.2,$208.61
ORD,MOT,783,13.59,$307.27,DL,84.8,$290.33,DL,84.8,$290.33
ORD,MRY,1844,27.17,$300.20,UA,62.8,$288.35,AA,21.6,$271.69
ORD,MSN,108,15.65,$241.29,UA,67.4,$249.56,AA,29.9,$214.97
ORD,MSO,1332,25.33,$345.93,DL,45.5,$326.45,DL,45.5,$326.45
ORD,MSP,334,"1,628.15",$149.75,DL,41.4,$152.56,NK,10.4,$80.73
ORD,MSY,837,307.61,$250.42,UA,68.5,$261.36,US,10.5,$247.47
ORD,MTJ,1081,19.02,$370.04,UA,95.4,$372.42,UA,95.4,$372.42
ORD,MYR,753,105.22,$140.23,NK,49.4,$83.36,NK,49.4,$83.36
ORD,OAJ,744,25.33,$214.73,US,60.1,$222.47,DL,20.6,$180.86
ORD,OAK,1836,27.07,$259.85,US,45.0,$291.35,DL,37.0,$214.07
ORD,OKC,693,158.91,$248.82,AA,56.4,$241.49,AA,56.4,$241.49
ORD,OMA,416,339.67,$168.27,UA,59.8,$174.12,AA,37.3,$155.60
ORD,ONT,1700,105.54,$252.56,UA,40.0,$240.90,UA,40.0,$240.90
ORD,ORF,717,172.72,$251.04,UA,62.8,$260.41,US,29.0,$226.92
ORD,PAH,342,36.09,$146.97,UA,99.7,$147.23,UA,99.7,$147.23
ORD,PBI,1144,361.63,$261.86,AA,70.5,$275.24,US,14.9,$206.57
ORD,PDX,1739,638.26,$272.22,UA,46.5,$300.13,AA,22.2,$233.73
ORD,PGV,716,14.13,$197.05,US,77.7,$200.64,UA,20.0,$177.96
ORD,PHF,694,26.74,$235.93,US,62.2,$241.04,DL,20.3,$209.62
ORD,PHL,678,"1,643.59",$231.25,US,50.3,$228.76,US,50.3,$228.76
ORD,PIA,130,10.54,$235.90,AA,59.8,$216.83,AA,59.8,$216.83
ORD,PNS,794,73.48,$289.75,DL,54.1,$305.30,US,22.3,$247.23
ORD,PSC,1570,21.63,$302.87,DL,37.2,$302.21,UA,34.2,$300.86
ORD,PSP,1652,149.89,$298.25,AA,66.3,$299.72,US,14.7,$278.85
ORD,PWM,900,96.85,$319.38,UA,55.6,$364.35,US,37.8,$247.88
ORD,RAP,779,19.89,$349.13,UA,79.2,$344.33,UA,79.2,$344.33
ORD,RDM,1677,22.93,$309.63,UA,62.1,$303.60,UA,62.1,$303.60
ORD,RDU,646,736.63,$209.60,AA,54.2,$198.21,AA,54.2,$198.21
ORD,RIC,642,260.98,$315.84,UA,45.2,$340.05,US,19.6,$279.55
ORD,RNO,1671,119.89,$254.12,AA,71.4,$243.39,AA,71.4,$243.39
ORD,ROA,531,43.48,$281.39,UA,49.8,$270.50,UA,49.8,$270.50
ORD,ROC,528,181.41,$213.71,UA,56.8,$211.87,AA,33.7,$211.17
ORD,RST,268,71.85,$179.86,AA,95.8,$180.42,AA,95.8,$180.42
ORD,RSW,1120,949.13,$217.40,AA,43.4,$253.75,NK,33.6,$133.75
ORD,SAN,1723,980.43,$259.25,AA,49.6,$247.23,AA,49.6,$247.23
ORD,SAT,1041,323.91,$257.14,UA,49.6,$265.77,AA,37.7,$248.88
ORD,SAV,773,140.76,$276.76,UA,60.1,$261.46,UA,60.1,$261.46
ORD,SBA,1803,58.26,$298.06,UA,45.5,$300.90,AA,26.5,$267.65
ORD,SBP,1820,30.54,$305.24,UA,67.6,$292.71,UA,67.6,$292.71
ORD,SCE,528,21.41,$308.82,UA,38.6,$295.71,UA,38.6,$295.71
ORD,SDF,287,248.04,$166.29,AA,53.3,$159.41,AA,53.3,$159.41
ORD,SFO,1846,"3,101.63",$272.89,UA,48.5,$296.60,VX,19.3,$236.27
ORD,SGF,438,46.20,$287.41,AA,75.1,$282.84,AA,75.1,$282.84
ORD,SJC,1829,255.65,$280.93,AA,80.3,$271.09,AA,80.3,$271.09
ORD,SLC,1250,394.46,$306.74,DL,53.8,$292.85,DL,53.8,$292.85
ORD,SMF,1781,228.91,$339.28,UA,71.7,$346.60,US,17.1,$305.28
ORD,SNA,1726,841.52,$275.28,AA,51.1,$259.87,AA,51.1,$259.87
ORD,SPI,174,25.54,$130.97,UA,100.0,$130.97,UA,100.0,$130.97
ORD,SRQ,1050,209.89,$251.68,UA,83.0,$247.43,UA,83.0,$247.43
ORD,STL,258,650.87,$151.42,AA,74.8,$145.12,AA,74.8,$145.12
ORD,SUX,436,49.24,$159.63,AA,99.8,$159.78,AA,99.8,$159.78
ORD,SWF,713,14.57,$233.17,US,63.4,$234.28,DL,34.3,$233.24
ORD,SYR,607,183.04,$266.84,AA,41.6,$250.69,AA,41.6,$250.69
ORD,TLH,823,39.46,$294.14,DL,60.6,$291.40,US,24.8,$287.16
ORD,TOL,213,46.63,$203.64,AA,99.8,$203.61,AA,99.8,$203.61
ORD,TPA,1012,"1,003.80",$214.26,AA,35.2,$226.03,NK,19.1,$115.58
ORD,TRI,481,26.30,$271.88,US,55.0,$235.87,US,55.0,$235.87
ORD,TTN,693,0.54,$125.50,,0.0,$0.00,,0.0,"$9,999.00"
ORD,TUL,585,219.13,$219.81,AA,58.0,$209.13,AA,58.0,$209.13
ORD,TVC,224,33.48,$269.34,AA,52.9,$244.75,AA,52.9,$244.75
ORD,TYR,781,14.57,$229.34,AA,81.3,$225.73,AA,81.3,$225.73
ORD,TYS,475,187.28,$241.67,UA,44.9,$250.07,US,13.1,$208.64
ORD,VPS,796,21.52,$279.19,DL,53.0,$288.54,US,25.8,$269.23
ORD,XNA,522,139.78,$378.56,AA,75.9,$362.04,AA,75.9,$362.04
ORD,YUM,1596,10.65,$297.18,US,68.4,$294.18,UA,26.5,$288.40
ORF,OKC,1199,28.15,$297.15,DL,55.2,$304.48,AA,19.3,$277.05
ORF,PBI,740,36.20,$247.10,US,47.8,$251.88,DL,33.3,$235.68
ORF,PDX,2454,43.15,$312.56,UA,32.2,$295.45,WN,17.9,$272.38
ORF,PHL,212,71.52,$209.08,US,92.3,$207.27,US,92.3,$207.27
ORF,PNS,771,55.87,$236.13,DL,60.9,$234.24,US,27.8,$232.89
ORF,PWM,560,36.09,$209.72,US,40.7,$227.03,UA,19.3,$178.38
ORF,RNO,2355,19.35,$378.45,WN,32.6,$357.38,UA,19.1,$357.30
ORF,ROC,436,16.52,$210.64,US,42.1,$212.82,WN,21.1,$203.41
ORF,SAV,435,18.48,$215.02,US,51.8,$226.87,DL,41.2,$205.62
ORF,SGF,949,9.13,$246.01,DL,71.4,$254.25,AA,19.1,$234.81
ORF,SLC,1935,57.28,$256.52,DL,54.5,$263.05,WN,19.5,$254.97
ORF,SRQ,753,13.26,$208.60,DL,81.2,$210.17,DL,81.2,$210.17
ORF,SYR,429,17.07,$263.14,US,68.8,$265.14,DL,14.7,$239.43
ORF,TLH,649,9.13,$284.55,DL,58.3,$267.24,DL,58.3,$267.24
ORF,TUL,1094,22.61,$276.92,DL,40.9,$298.36,AA,33.7,$257.80
ORF,TYS,441,13.80,$271.39,US,60.6,$289.92,DL,36.2,$245.10
PHF,OKC,1182,5.43,$385.16,DL,80.0,$400.65,DL,80.0,$400.65
PHF,PBI,750,5.33,$271.34,US,63.3,$262.92,US,63.3,$262.92
PHF,PDX,2432,8.48,$290.73,DL,32.1,$311.02,F9,18.0,$210.29
PHF,PHL,201,2.61,$155.45,US,91.7,$153.21,US,91.7,$153.21
PHF,PNS,767,9.78,$234.90,DL,55.6,$237.86,US,41.1,$221.64
PHF,PWM,555,3.04,$238.00,US,96.4,$240.70,US,96.4,$240.70
PHF,RNO,2335,0.76,$345.30,US,57.1,$369.05,DL,14.3,$53.08
PHF,ROC,418,2.07,$223.32,US,94.7,$223.38,US,94.7,$223.38
PHF,SAV,437,5.76,$199.86,US,52.8,$217.79,DL,45.3,$181.12
PHF,SFB,638,48.04,$85.57,G4,100.0,$85.57,G4,100.0,$85.57
PHF,SGF,931,2.17,$310.55,DL,100.0,$310.55,DL,100.0,$310.55
PHF,SLC,1915,10.33,$274.39,DL,34.7,$348.29,F9,28.4,$205.30
PHF,SRQ,758,6.20,$217.07,DL,64.9,$184.53,DL,64.9,$184.53
PHF,SYR,413,1.85,$349.65,US,100.0,$349.65,US,100.0,$349.65
PHF,TLH,648,1.30,$227.27,DL,50.0,$232.87,US,50.0,$221.67
PHF,TUL,1077,2.50,$272.17,DL,87.0,$277.60,DL,87.0,$277.60
PHF,TYS,427,2.72,$231.39,US,60.0,$219.01,US,60.0,$219.01
PHX,BOS,2300,919.02,$244.92,US,47.7,$272.56,UA,12.2,$203.63
PHX,BUR,369,909.02,$138.18,WN,79.3,$137.92,WN,79.3,$137.92
PHX,BWI,1999,743.37,$267.06,WN,45.5,$274.39,UA,10.1,$222.84
PHX,CAK,1754,84.24,$229.04,US,35.9,$259.01,DL,31.6,$203.07
PHX,CLE,1737,359.67,$274.57,UA,60.1,$285.81,WN,15.1,$239.45
PHX,DCA,1979,475.33,$335.01,US,67.5,$370.38,US,67.5,$370.38
PHX,EWR,2133,"1,118.15",$286.79,UA,48.3,$302.45,WN,12.2,$249.68
PHX,FLL,1972,397.61,$287.24,US,43.9,$330.83,NK,10.4,$159.37
PHX,HOU,1020,351.85,$274.23,WN,98.2,$273.75,WN,98.2,$273.75
PHX,HPN,2158,28.26,$281.97,US,46.9,$278.19,US,46.9,$278.19
PHX,IAD,1956,226.52,$335.67,UA,54.9,$378.12,WN,31.7,$254.77
PHX,IAH,1009,575.11,$266.60,UA,50.2,$282.81,US,39.2,$263.09
PHX,ISP,2189,38.26,$229.65,WN,86.7,$215.54,WN,86.7,$215.54
PHX,JFK,2153,"1,210.00",$260.71,US,60.2,$260.39,B6,17.8,$241.33
PHX,LAX,370,"1,681.85",$137.94,WN,56.3,$137.03,WN,56.3,$137.03
PHX,LGA,2149,227.17,$276.53,WN,31.2,$231.32,WN,31.2,$231.32
PHX,LGB,355,226.20,$118.65,US,98.8,$118.76,US,98.8,$118.76
PHX,MDW,1444,"1,097.83",$188.79,WN,96.2,$189.46,WN,96.2,$189.46
PHX,MHT,2280,111.20,$233.84,WN,60.1,$230.17,UA,14.7,$192.91
PHX,MIA,1972,275.98,$280.09,AA,72.2,$276.53,AA,72.2,$276.53
PHX,OAK,646,"1,073.80",$183.26,WN,72.2,$188.10,US,23.6,$174.07
PHX,ONT,325,650.98,$139.08,WN,73.5,$141.71,US,26.3,$131.80
PHX,ORD,1440,"1,842.83",$209.80,US,40.8,$208.92,AA,32.6,$207.04
PHX,ORF,2029,116.52,$260.16,WN,32.2,$229.38,UA,13.1,$222.90
PHX,PHF,2012,17.93,$292.78,US,65.5,$296.38,DL,27.9,$290.95
PHX,PVD,2277,147.17,$240.80,WN,46.9,$240.39,UA,14.0,$189.13
PHX,SFO,651,"1,240.98",$192.64,WN,42.5,$185.79,WN,42.5,$185.79
PHX,SJC,621,996.96,$194.96,WN,61.7,$197.80,US,31.8,$189.97
PHX,SNA,338,"1,233.04",$148.22,WN,68.2,$153.69,US,31.4,$136.39
PHX,SWF,2138,13.04,$283.11,US,66.7,$283.25,DL,30.0,$275.49
PHX,TPA,1788,470.54,$265.13,US,46.0,$270.49,WN,30.6,$268.58
PIE,MLI,1033,66.74,$98.00,G4,100.0,$98.00,G4,100.0,$98.00
PIE,PBG,1262,85.11,$128.96,G4,100.0,$128.96,G4,100.0,$128.96
PIE,PIA,965,91.09,$116.87,G4,100.0,$116.87,G4,100.0,$116.87
PIE,RFD,1049,87.93,$117.06,G4,100.0,$117.06,G4,100.0,$117.06
PIE,ROA,668,70.65,$88.27,G4,100.0,$88.27,G4,100.0,$88.27
PIE,SBN,973,102.28,$124.26,G4,100.0,$124.26,G4,100.0,$124.26
PIE,SGF,895,79.35,$95.99,G4,100.0,$95.99,G4,100.0,$95.99
PIE,SYR,1111,40.33,$119.07,G4,100.0,$119.07,G4,100.0,$119.07
PIE,TOL,945,85.00,$105.57,G4,100.0,$105.57,G4,100.0,$105.57
PIE,TRI,590,38.15,$85.83,G4,100.0,$85.83,G4,100.0,$85.83
PIE,TYS,550,102.50,$87.57,G4,100.0,$87.57,G4,100.0,$87.57
PIE,YNG,927,94.13,$110.24,G4,100.0,$110.24,G4,100.0,$110.24
PIT,AUS,1210,151.85,$237.82,AA,29.2,$212.67,AA,29.2,$212.67
PIT,BOS,496,856.41,$153.68,B6,48.4,$146.77,B6,48.4,$146.77
PIT,BUR,2126,37.28,$294.26,WN,74.9,$281.74,WN,74.9,$281.74
PIT,BWI,210,177.28,$142.79,WN,97.4,$140.87,WN,97.4,$140.87
PIT,DCA,204,137.50,$221.50,US,99.8,$221.10,US,99.8,$221.10
PIT,EWR,319,339.57,$284.19,UA,84.7,$293.92,US,13.1,$229.25
PIT,FLL,994,418.59,$188.61,WN,37.0,$194.36,FL,23.5,$160.57
PIT,HOU,1131,154.89,$243.25,WN,92.2,$239.68,WN,92.2,$239.68
PIT,HPN,344,15.00,$223.90,US,97.8,$224.27,US,97.8,$224.27
PIT,IAD,182,44.67,$316.08,UA,99.8,$316.58,UA,99.8,$316.58
PIT,IAH,1117,450.54,$337.64,UA,77.9,$356.71,US,16.5,$260.48
PIT,ISP,375,22.83,$192.51,WN,70.5,$182.37,WN,70.5,$182.37
PIT,JFK,340,148.91,$224.88,DL,72.3,$229.00,AA,15.2,$214.14
PIT,LAX,2136,447.07,$312.89,AA,30.1,$307.56,WN,15.4,$258.15
PIT,LGA,335,696.63,$265.98,DL,50.1,$256.77,DL,50.1,$256.77
PIT,LGB,2126,6.85,$289.46,US,92.1,$286.65,US,92.1,$286.65
PIT,MDW,402,497.50,$151.42,WN,99.7,$151.25,WN,99.7,$151.25
PIT,MHT,485,65.65,$158.44,US,40.7,$176.69,UA,10.4,$133.18
PIT,MIA,1013,202.39,$206.38,AA,45.6,$216.58,DL,17.7,$190.01
PIT,OAK,2244,50.65,$288.25,WN,79.6,$294.49,US,18.0,$262.19
PIT,ONT,2090,43.91,$306.67,WN,48.8,$296.38,WN,48.8,$296.38
PIT,ORD,413,503.70,$180.90,UA,67.7,$182.74,AA,28.6,$173.59
PIT,ORF,330,61.41,$192.49,US,52.4,$200.10,WN,28.7,$180.37
PIT,PHF,307,10.33,$236.91,US,94.7,$238.88,US,94.7,$238.88
PIT,PVD,467,90.00,$162.66,US,40.0,$179.29,UA,23.7,$128.00
PIT,SFO,2254,378.37,$325.84,UA,53.4,$340.52,US,23.8,$303.93
PIT,SJC,2236,80.43,$309.63,WN,43.4,$287.11,WN,43.4,$287.11
PIT,SNA,2115,106.30,$299.51,UA,29.1,$286.55,UA,29.1,$286.55
PIT,SWF,328,2.72,$243.72,US,52.0,$284.64,DL,40.0,$193.52
PIT,TPA,873,565.22,$184.15,WN,52.5,$187.96,FL,24.6,$162.78
PVD,BTR,1341,5.98,$265.20,DL,81.8,$249.96,DL,81.8,$249.96
PVD,BUF,383,24.13,$178.89,US,39.6,$203.46,UA,17.6,$140.95
PVD,BUR,2582,3.15,$307.83,WN,55.2,$297.47,WN,55.2,$297.47
PVD,BWI,327,737.17,$128.66,WN,99.3,$127.65,WN,99.3,$127.65
PVD,BZN,1987,2.61,$354.71,DL,58.3,$380.68,UA,37.5,$318.78
PVD,CAE,754,12.61,$213.31,US,67.2,$225.02,DL,21.6,$192.76
PVD,CHA,877,11.09,$235.19,DL,51.0,$223.27,DL,51.0,$223.27
PVD,CHO,447,5.65,$230.70,US,84.6,$226.95,US,84.6,$226.95
PVD,CHS,771,83.04,$161.73,WN,40.8,$155.77,DL,18.3,$131.84
PVD,CID,1045,6.30,$299.00,DL,79.3,$277.50,DL,79.3,$277.50
PVD,CLT,683,399.35,$141.63,US,84.5,$142.24,US,84.5,$142.24
PVD,CMH,612,68.37,$239.90,WN,41.2,$228.68,UA,15.9,$226.40
PVD,CMI,889,0.43,$493.50,,0.0,$0.00,,0.0,"$9,999.00"
PVD,CRP,1757,2.61,$354.78,UA,50.0,$363.22,UA,50.0,$363.22
PVD,CRW,586,4.78,$299.89,US,61.4,$306.76,UA,18.2,$294.55
PVD,CVG,722,33.26,$310.27,US,45.1,$303.31,US,45.1,$303.31
PVD,DAB,1020,13.04,$204.10,US,51.7,$210.58,DL,48.3,$197.18
PVD,DAY,682,36.74,$218.89,US,36.1,$239.62,UA,30.2,$190.63
PVD,DCA,356,379.35,$155.56,US,99.6,$155.62,US,99.6,$155.62
PVD,DLH,1085,1.20,$321.45,DL,100.0,$321.45,DL,100.0,$321.45
PVD,DSM,1148,14.89,$265.78,WN,39.4,$211.94,WN,39.4,$211.94
PVD,DTW,615,155.33,$265.50,DL,64.5,$287.12,US,23.6,$219.68
PVD,ECP,1120,14.89,$241.96,WN,76.6,$221.52,WN,76.6,$221.52
PVD,ERI,451,3.04,$174.89,US,50.0,$188.43,UA,25.0,$133.73
PVD,EUG,2588,1.52,$305.36,US,64.3,$345.11,DL,14.3,$170.50
PVD,EVV,891,1.30,$308.83,DL,91.7,$317.67,DL,91.7,$317.67
PVD,EWN,550,8.80,$189.54,US,88.9,$193.42,US,88.9,$193.42
PVD,EWR,160,14.24,$405.69,UA,94.7,$411.01,UA,94.7,$411.01
PVD,EYW,1324,20.11,$258.10,WN,82.7,$248.15,WN,82.7,$248.15
PVD,FAR,1302,1.20,$252.70,DL,90.9,$217.37,DL,90.9,$217.37
PVD,FAT,2579,3.59,$378.53,US,45.5,$430.92,UA,30.3,$314.32
PVD,FAY,615,8.59,$192.84,US,72.2,$213.43,DL,16.5,$138.38
PVD,FCA,2117,0.43,$317.00,DL,100.0,$317.00,DL,100.0,$317.00
PVD,FLL,1188,590.11,$179.61,WN,52.3,$183.27,B6,33.9,$172.55
PVD,FLO,689,2.17,$198.74,US,85.0,$204.12,UA,10.0,$163.50
PVD,FNT,636,6.74,$249.45,WN,56.5,$233.78,WN,56.5,$233.78
PVD,FSD,1291,2.39,$373.15,DL,40.9,$344.67,DL,40.9,$344.67
PVD,FWA,717,4.24,$359.13,DL,92.3,$351.81,DL,92.3,$351.81
PVD,GEG,2273,5.33,$330.97,WN,36.7,$282.06,WN,36.7,$282.06
PVD,GFK,1329,0.65,$302.67,DL,100.0,$302.67,DL,100.0,$302.67
PVD,GJT,1949,0.98,$301.67,UA,77.8,$311.43,DL,22.2,$267.50
PVD,GNV,1028,4.89,$273.78,DL,51.1,$278.91,US,42.2,$245.38
PVD,GPT,1254,10.76,$219.73,DL,62.6,$186.81,DL,62.6,$186.81
PVD,GRB,864,4.67,$305.59,DL,67.4,$299.68,DL,67.4,$299.68
PVD,GRK,1636,0.76,$399.14,DL,14.3,$478.50,UA,14.3,$192.99
PVD,GRR,726,20.22,$274.12,WN,48.9,$224.76,UA,17.7,$218.47
PVD,GSO,600,24.57,$213.97,US,77.4,$220.66,DL,10.6,$194.50
PVD,GSP,751,22.72,$219.78,US,47.4,$224.01,WN,33.0,$198.64
PVD,HHH,831,6.52,$231.78,US,96.7,$234.46,US,96.7,$234.46
PVD,HOU,1571,50.00,$206.52,WN,91.3,$209.34,WN,91.3,$209.34
PVD,HPN,127,0.11,$833.00,US,100.0,$833.00,US,100.0,$833.00
PVD,IAD,372,44.57,$237.44,UA,97.1,$238.55,UA,97.1,$238.55
PVD,IAH,1559,62.28,$246.19,UA,58.5,$207.55,UA,58.5,$207.55
PVD,ICT,1409,9.57,$228.07,WN,30.7,$227.28,DL,29.6,$219.95
PVD,ILM,623,24.02,$195.97,US,91.9,$196.82,US,91.9,$196.82
PVD,IND,792,68.80,$248.46,US,32.2,$251.00,UA,23.9,$236.28
PVD,ITH,264,1.63,$358.40,US,60.0,$445.90,UA,33.3,$227.00
PVD,JAC,1988,0.76,$407.86,UA,57.1,$469.44,DL,28.6,$296.00
PVD,JAN,1214,9.35,$275.97,WN,36.1,$244.28,WN,36.1,$244.28
PVD,JAX,962,122.83,$172.44,WN,43.4,$159.88,WN,43.4,$159.88
PVD,LAN,678,2.39,$305.45,DL,95.5,$304.89,DL,95.5,$304.89
PVD,LAS,2363,163.26,$228.14,WN,51.9,$226.98,UA,17.9,$186.89
PVD,LAX,2592,170.76,$256.83,WN,35.3,$246.11,UA,28.6,$232.71
PVD,LBB,1745,0.65,$213.83,UA,66.7,$196.00,UA,66.7,$196.00
PVD,LEX,744,10.11,$302.26,US,48.4,$334.50,DL,45.2,$279.72
PVD,LFT,1394,2.72,$296.92,DL,80.0,$283.90,DL,80.0,$283.90
PVD,LGA,143,0.98,$207.62,US,100.0,$207.62,US,100.0,$207.62
PVD,LGB,2583,0.87,$271.19,US,50.0,$278.25,US,50.0,$278.25
PVD,LIT,1226,14.02,$270.73,WN,39.5,$237.51,WN,39.5,$237.51
PVD,LNK,1315,1.30,$365.64,UA,33.3,$405.06,US,33.3,$279.68
PVD,LYH,514,5.43,$262.17,US,98.0,$262.96,US,98.0,$262.96
PVD,MAF,1822,1.09,$393.40,UA,90.0,$384.28,UA,90.0,$384.28
PVD,MBS,656,3.04,$206.20,DL,100.0,$206.20,DL,100.0,$206.20
PVD,MCI,1234,56.30,$233.51,WN,51.5,$226.77,UA,15.8,$199.65
PVD,MCO,1072,"1,324.35",$151.69,WN,62.5,$148.82,WN,62.5,$148.82
PVD,MDT,298,3.48,$323.51,US,93.8,$325.91,US,93.8,$325.91
PVD,MDW,842,270.65,$177.87,WN,98.8,$177.31,WN,98.8,$177.31
PVD,MEM,1104,34.02,$247.01,DL,44.7,$233.99,WN,20.1,$189.30
PVD,MFE,1863,1.20,$256.82,UA,54.6,$204.46,UA,54.6,$204.46
PVD,MFR,2605,1.63,$305.15,UA,40.0,$301.48,UA,40.0,$301.48
PVD,MGM,1050,4.02,$254.01,US,51.4,$210.47,US,51.4,$210.47
PVD,MIA,1209,20.98,$280.22,US,64.8,$292.58,US,64.8,$292.58
PVD,MKE,846,41.09,$211.34,DL,37.3,$195.41,UA,14.3,$187.39
PVD,MLB,1073,10.87,$181.00,DL,52.0,$166.29,DL,52.0,$166.29
PVD,MLI,987,4.67,$200.19,DL,67.4,$210.10,UA,25.6,$170.90
PVD,MRY,2692,0.43,$331.25,UA,50.0,$409.50,UA,50.0,$409.50
PVD,MSN,919,24.24,$241.52,DL,66.4,$237.52,DL,66.4,$237.52
PVD,MSO,2118,0.22,$73.00,DL,100.0,$73.00,DL,100.0,$73.00
PVD,MSP,1117,100.76,$287.40,DL,49.4,$318.55,WN,13.9,$251.63
PVD,MSY,1326,108.04,$219.42,WN,49.2,$208.98,DL,19.8,$187.23
PVD,MYR,690,15.87,$241.62,US,89.0,$226.36,US,89.0,$226.36
PVD,OAJ,582,8.26,$206.91,US,67.1,$230.00,DL,18.4,$136.79
PVD,OAK,2681,26.41,$274.54,WN,96.7,$272.76,WN,96.7,$272.76
PVD,OKC,1477,20.22,$293.03,DL,37.6,$318.74,UA,21.5,$271.80
PVD,OMA,1265,22.50,$279.93,WN,50.2,$269.65,WN,50.2,$269.65
PVD,ONT,2547,13.70,$297.45,WN,79.4,$279.15,WN,79.4,$279.15
PVD,ORD,849,176.63,$221.33,UA,69.0,$222.65,US,24.8,$211.67
PVD,ORF,420,89.78,$197.21,WN,58.8,$189.64,WN,58.8,$189.64
PVD,PBI,1148,102.17,$217.06,WN,53.1,$205.65,WN,53.1,$205.65
PVD,PDX,2535,41.41,$234.19,UA,43.8,$220.07,UA,43.8,$220.07
PVD,PGV,529,2.50,$221.87,US,82.6,$219.58,US,82.6,$219.58
PVD,PHF,417,8.04,$227.16,US,98.7,$228.15,US,98.7,$228.15
PVD,PHL,237,207.50,$202.50,US,99.4,$202.74,US,99.4,$202.74
PVD,PIA,953,2.83,$292.39,DL,80.8,$271.43,DL,80.8,$271.43
PVD,PNS,1171,17.39,$261.41,DL,45.0,$261.48,US,44.4,$259.57
PVD,PSC,2361,0.33,$273.50,DL,33.3,$308.50,DL,33.3,$308.50
PVD,PSP,2497,1.85,$360.47,US,47.1,$376.50,DL,11.8,$227.00
PVD,RAP,1604,0.65,$295.83,DL,33.3,$287.00,UA,33.3,$235.00
PVD,RDM,2487,0.33,$319.33,UA,66.7,$192.50,UA,66.7,$192.50
PVD,RDU,566,124.46,$171.04,WN,55.1,$171.18,WN,55.1,$171.18
PVD,RIC,428,24.24,$200.07,US,70.4,$219.14,UA,27.8,$151.83
PVD,RNO,2513,7.83,$318.15,WN,61.1,$301.69,UA,12.5,$258.33
PVD,ROA,548,11.30,$311.19,US,85.6,$315.74,US,85.6,$315.74
PVD,ROC,333,11.85,$200.98,US,58.7,$217.54,UA,25.7,$157.92
PVD,RST,1078,0.43,$346.50,DL,100.0,$346.50,DL,100.0,$346.50
PVD,RSW,1200,146.30,$196.37,WN,58.4,$187.79,WN,58.4,$187.79
PVD,SAN,2567,113.80,$281.22,WN,45.4,$260.56,WN,45.4,$260.56
PVD,SAT,1728,53.59,$282.89,WN,55.2,$264.40,WN,55.2,$264.40
